-1.072905839753465207e+00,-1.387792361208791014e+00,1.166336937427789433e+00,-1.325358289166796322e+00
-1.393885056549193147e+00,-1.391181832738127566e+00,1.106487963650625295e+00,-1.324638809922612959e+00
-1.329497218778491252e+00,-1.398828591772233620e+00,1.077942079893516425e+00,-1.326128184402009191e+00
-8.766896407685395021e-01,-1.390220952165711843e+00,1.096155442611466357e+00,-1.386814317539789121e+00
-1.413949691953020782e+00,-1.366087316450310007e+00,1.045226227145558129e+00,-1.364805131940455940e+00
-1.351608348494014011e+00,-1.402035931507444655e+00,1.080661359103878061e+00,-1.387486863026166528e+00
-1.291277892723920573e+00,-1.394470714052548965e+00,1.127667375747390954e+00,-1.313185415602529993e+00
-1.508916835190886374e+00,-1.405467234488282369e+00,8.897348138031689890e-01,-1.320606549531108120e+00
-1.355168133614736981e+00,-1.420198858093033145e+00,1.091256243795503789e+00,-1.316545136381510606e+00
-1.342852375128342990e+00,-1.391003533916605805e+00,1.105230379344758429e+00,-1.311204407345588407e+00
-1.450519643303560979e+00,-1.388546146758641520e+00,1.101713674958754385e+00,-1.348141037171424417e+00
-1.372969669869185783e+00,-1.412815410575754660e+00,1.093821330366473443e+00,-1.352856887809154918e+00
-1.267742856232086934e+00,-1.397614277383367520e+00,1.155461852775755860e+00,-1.329810032794463748e+00
-1.348026971703182753e+00,-1.386417467815779458e+00,1.044783063923860444e+00,-1.337945571387228361e+00
-1.228845336827786516e+00,-1.395184662912198670e+00,1.096366627363821511e+00,-1.326642996022540766e+00
-1.424983852660090200e+00,-1.385472348331977965e+00,1.078464760459656668e+00,-1.361005450869751554e+00
-1.284024477228462136e+00,-1.388558139537783509e+00,9.642658910505806924e-01,-1.347191621935051709e+00
-9.715685417862621742e-01,-1.381574162369210157e+00,1.133677579127019719e+00,-1.388510826136553744e+00
-1.135004741555408314e+00,-1.390201862892989970e+00,1.163074758394346597e+00,-1.278723048901466486e+00
-1.372663546178439109e+00,-1.387740330048799153e+00,1.086247697949130675e+00,-1.330167905190630995e+00
-1.132595429626690908e+00,-1.389608752097776234e+00,1.052127718765131226e+00,-1.330158628911312979e+00
-1.414678190100261412e+00,-1.387978301001198123e+00,1.027480440917174276e+00,-1.343084714806753066e+00
-1.504592135758661131e+00,-1.385371737464637043e+00,1.060060792825294973e+00,-1.329702830347684550e+00
-1.382052874469692272e+00,-1.379392097299470210e+00,1.179748482880345506e+00,-1.306041607132164772e+00
-1.021176317713540671e+00,-1.382868795991827993e+00,1.031930201546732206e+00,-1.368051631528568013e+00
-1.544714921660244489e+00,-1.393288651213456353e+00,1.041177888651510619e+00,-1.376608634450013025e+00
-1.286994875864054144e+00,-1.392750994642021789e+00,1.090834371129253189e+00,-1.347224633322653631e+00
-1.410346675462111232e+00,-1.370462029647475655e+00,1.216446688074328097e+00,-1.339282372927150355e+00
-1.142154952932682210e+00,-1.361346802425399849e+00,1.112415620611888700e+00,-1.326842890279287479e+00
-1.538089178558049275e+00,-1.386384865336132366e+00,1.188969654835722700e+00,-1.343388508563296169e+00
-1.335424135045457428e+00,-1.391671729135644853e+00,1.054926579030474709e+00,-1.296065148177469872e+00
-1.477629733116713195e+00,-1.409624526051486137e+00,1.089432790730784584e+00,-1.317301525325932809e+00
-1.480228618964346987e+00,-1.384476342286641515e+00,1.098078139582135959e+00,-1.326442888977835910e+00
-1.415381105386393612e+00,-1.395711511623429546e+00,1.120277683233562582e+00,-1.344709305231558183e+00
-1.386397779557874799e+00,-1.392389315628825175e+00,1.110416652776611057e+00,-1.363626986356480275e+00
-1.359431064046210169e+00,-1.404499816027006354e+00,1.191059081641470119e+00,-1.332543455962936552e+00
-1.821645872536814093e+00,-1.374876575311652527e+00,1.164941549635832629e+00,-1.357882561998665416e+00
-1.278426620879000053e+00,-1.395746940509465350e+00,1.121707167130956195e+00,-1.345788442818961039e+00
-1.030495003506763263e+00,-1.372592259883297139e+00,1.093887568326453952e+00,-1.334075447575997497e+00
-1.311889832540993561e+00,-1.386827705462598370e+00,1.028903074563500164e+00,-1.319922592103231374e+00
-1.118301725778983347e+00,-1.374342505547388571e+00,1.010918463055242800e+00,-1.307194406142034415e+00
-1.353914523357253596e+00,-1.376483057107489971e+00,9.487442330646356226e-01,-1.337849619245144561e+00
1.299539658180186352e+00,9.000882186196539347e-01,-1.169603194450793859e+00,1.072594133691116669e+00
8.840194795400133643e-01,8.938679215612029827e-01,-1.257549610246920802e+00,1.035202130852869162e+00
1.078983842775374624e+00,9.238127927001569262e-01,-1.344717322421421724e+00,1.074327801525351678e+00
8.391772227574610943e-01,9.304224496744537554e-01,-1.297361586601014416e+00,1.049439459556397836e+00
1.006902903411308836e+00,9.341690616526269197e-01,-1.293256718595326538e+00,1.063076524879980722e+00
9.615132756032982453e-01,9.248978159690971479e-01,-1.366606458443549110e+00,1.049960111201837965e+00
1.132417220641850131e+00,9.374027223528562658e-01,-1.389926844395407590e+00,1.088524632985701235e+00
8.489557394145005320e-01,9.157136315180701702e-01,-1.250757700020568519e+00,1.065725001708465181e+00
1.090193630681382420e+00,9.372720126412457109e-01,-1.279931579497995298e+00,1.078858768678660596e+00
1.053293454740886759e+00,9.135002864278558565e-01,-1.251596588112075636e+00,1.073480086002909450e+00
1.125249060655044486e+00,9.124631903316933190e-01,-1.305565078466556672e+00,1.041895047875773583e+00
1.080549675109132579e+00,9.220478191274477098e-01,-1.396943662254854113e+00,1.030828811808078171e+00
8.782631304024840491e-01,9.297770556249611573e-01,-1.231266807236568228e+00,1.090288372822281859e+00
1.173160611687513288e+00,9.234080003681540694e-01,-1.300838776774982497e+00,1.098157234051095443e+00
1.004276231711654255e+00,9.141474851894392240e-01,-1.509177026434001867e+00,1.105553051991093438e+00
1.215866088304320192e+00,9.424790338231280318e-01,-1.297191760210761657e+00,1.070252119104880162e+00
1.171002378506217356e+00,9.365774255939758319e-01,-1.345143718687131118e+00,1.074510273065359733e+00
1.063831852238871445e+00,9.221915609608191122e-01,-1.373708756961838251e+00,1.074265601209834164e+00
1.134776039262179514e+00,9.156363111993004456e-01,-1.436054185336813616e+00,1.077049278182147463e+00
1.052516563043426778e+00,9.279602165022075022e-01,-1.420544235127670030e+00,1.050492314206969091e+00
7.953204652064040925e-01,9.422884667151149030e-01,-1.350951504282647209e+00,1.071731404133332122e+00
1.120298780175601250e+00,9.154116178481862542e-01,-1.309191668705842027e+00,1.082001237920509951e+00
1.059270169032048070e+00,8.954153398723126989e-01,-1.391914153342516336e+00,1.027121026757860767e+00
9.413973763321434873e-01,9.293642564901645198e-01,-1.228284054466592057e+00,1.076138664444898030e+00
1.141359231834022214e+00,9.304340341160338701e-01,-1.394740997262780224e+00,1.032378135843463385e+00
1.193359048119660093e+00,9.309656752300375926e-01,-1.347177929793705431e+00,1.074219095676384628e+00
1.036828995954707011e+00,9.041386813852214654e-01,-1.262367036157159061e+00,1.092984845088943668e+00
1.091855879916477035e+00,9.181838773365172957e-01,-1.424410063668969606e+00,1.076602768293723367e+00
9.026731195093855575e-01,9.300777851328859702e-01,-1.279920364258115173e+00,1.057652356908518554e+00
1.094208405013109342e+00,9.232744318994129396e-01,-1.264364365363198850e+00,1.028080132018527992e+00
8.570526872768735593e-01,9.384020448345349319e-01,-1.347067155667462934e+00,1.043055270162899006e+00
9.567048659768166985e-01,9.282825446827073224e-01,-1.357083306780630494e+00,1.024537080060948568e+00
1.204145240196336175e+00,9.005448761086143339e-01,-1.275618060650332453e+00,1.045017329471569889e+00
9.955785816235160901e-01,9.334566781356380405e-01,-1.282845939333728147e+00,1.067454349959969573e+00
1.163591168917797125e+00,9.295297909712143536e-01,-1.332009100855631401e+00,1.106781808419740276e+00
1.118922951047486958e+00,9.423098794682603918e-01,-1.211038895138002447e+00,1.100570025409313590e+00
1.191442441728898238e+00,9.171178269018557261e-01,-1.288386655102749634e+00,1.035112078290604476e+00
9.295064111037895094e-01,9.245398305609567879e-01,-1.356060695500059587e+00,1.057417019919662193e+00
1.137386904765124607e+00,9.219671410748082607e-01,-1.251142736191885874e+00,1.092487375528446325e+00
1.049910617841668392e+00,9.178176782560019120e-01,-1.307698853936171135e+00,1.059419789348622132e+00
1.220978552395928673e+00,9.135804407029228802e-01,-1.411892355091832307e+00,1.048466521125885897e+00
1.155564711121508381e+00,9.258910454690397751e-01,-1.319885685955773935e+00,1.101913389794038300e+00
2.828545502006269419e-01,4.750612134621530203e-01,2.692569703406994530e-01,3.003857415110310347e-01
-2.161008827739393026e-02,4.562444173794361624e-01,3.872592795498291385e-01,2.842208774336812960e-01
4.575881386965794939e-01,4.658592042725183680e-01,2.314649375305815604e-01,2.729297791980566656e-01
3.901040726443555373e-01,4.502361235895268599e-01,2.956966964792601127e-01,2.605159062386772639e-01
2.338393786498767779e-01,4.563255045895981965e-01,1.647677674433495609e-01,2.421529547486039602e-01
1.062388089742566516e-01,4.716828541434617272e-01,1.446826966470942666e-01,2.591281507080240298e-01
2.348551872408564944e-01,4.553145945651025928e-01,1.706690962097119901e-01,2.388502770615023585e-01
2.655017658636709688e-01,4.864967486503187777e-01,1.927096790394571268e-01,2.482960078432992490e-01
1.808275585635049643e-01,4.496239747502578377e-01,2.501750465793026734e-01,2.717943963242777650e-01
2.871694612436367922e-01,4.764448460725667078e-01,2.198836299611004186e-01,2.597890315320883770e-01
3.135355691740547845e-01,4.725254136721762088e-01,2.850548587468081929e-01,2.833445695803500919e-01
1.109182289845493108e-01,4.807422783165728464e-01,3.574882555449739319e-01,2.845310537903273373e-01
1.770242697401594456e-01,4.692645409561295722e-01,1.943284841974901034e-01,2.773120282508807488e-01
2.971709759953940905e-02,4.603230142673631065e-01,1.793327143621866182e-01,2.474399453201279742e-01
2.755802541809457828e-01,4.595779128054193752e-01,1.695627195194475134e-01,2.971815946225501159e-01
4.456556521245967906e-01,4.527467076394021128e-01,2.135518672580195287e-01,3.125838461906806920e-01
2.766625502486620425e-01,4.703883905913241459e-01,2.299642454271403902e-01,2.534308732307239964e-01
1.719183306369218844e-01,4.681476053437748641e-01,2.957113114709548629e-01,2.789298206586016127e-01
2.564259592735661508e-01,4.616973609998281658e-01,2.822035932489864729e-01,2.728191291387674355e-01
4.565784916714816233e-01,4.714462920442279992e-01,1.871616718266219670e-01,2.798905116586242192e-01
2.303652307715131353e-01,4.625867157509638283e-01,1.884567543616809671e-01,2.826298286085050515e-01
1.879311727216736450e-01,4.434564194036363372e-01,2.072189911700523246e-01,2.369936689976982758e-01
3.646896551458045921e-01,4.699781772519131540e-01,2.439509322183399942e-01,2.453063647646450962e-01
1.408593939630878589e-01,4.532100799812865954e-01,2.626682853186128597e-01,2.846807644243057323e-01
3.861025571269951495e-01,4.494557132743491334e-01,2.888073281942223902e-01,2.664820965234185879e-01
3.019321142591413487e-01,4.636820304643601287e-01,2.650306562245398623e-01,2.698623888755187772e-01
3.216798926876624498e-01,4.547809941448155979e-01,2.459459267753952572e-01,2.767744027845402410e-01
2.419240678067235140e-01,4.730659619470747312e-01,1.808903292344536951e-01,2.647814123289213839e-01
3.995149484298539666e-01,4.950301356107706385e-01,3.376030143535140304e-01,3.076869664495242573e-01
2.255181547949611232e-01,4.625175967287090129e-01,2.768090730380515785e-01,2.612578589612723490e-01
-3.462258134718802782e-02,4.798748464842996220e-01,9.814327514438293820e-02,2.830321820332905025e-01
4.301352727538279574e-01,4.755266325245411374e-01,2.707666422048270460e-01,2.688225070821994023e-01
4.382443580003687056e-01,4.703779816809698366e-01,1.488912081403437615e-01,2.762355195938779873e-01
2.398735281921062779e-01,4.519272744924021090e-01,2.973782996173179871e-01,3.220498340319480901e-01
4.257575758838924584e-01,4.774884786926028024e-01,1.747347308510564801e-01,2.944688430113477362e-01
3.037594347151947316e-01,4.599118347437257670e-01,2.560373806188565027e-01,2.316660836309924476e-01
2.626071263677162704e-01,4.729448672216916560e-01,2.633622817977355202e-01,2.558756050935052651e-01
3.297599186728978476e-02,4.681813922261032768e-01,9.377958027573499167e-02,2.861844023374748858e-01
2.175138868677212178e-01,4.875942305639869856e-01,1.844159456919299278e-01,2.849746196085091721e-01
4.933673765238179021e-01,4.647364519821207129e-01,1.907289428954842270e-01,2.850654624857524855e-01
3.683158705261292409e-01,4.528609287102755565e-01,2.804543098111903499e-01,2.459711087666831553e-01
1.779873079127872182e-01,4.799407496913562499e-01,2.957328765592014408e-01,2.496064398485320912e-01
